fixture	sheet	target	kind	leg	reads	bytes	result
test-data/libreoffice-core/sc/qa/unit/data/functions/dynamic_array/xlsx/DynamicArrayFixture.xlsx	Spill Operator	M29	cell	B-fix	reads=12	bytes=12206	Err(Invalid("worksheet formula expression is empty"))
test-data/libreoffice-core/sc/qa/unit/data/functions/dynamic_array/xlsx/DynamicArrayFixture.xlsx	Spill Operator	M29	cell	C-fix+gate	reads=12	bytes=12206	Err(Invalid("worksheet formula expression is empty"))
test-data/libreoffice-core/sc/qa/unit/data/functions/dynamic_array/xlsx/DynamicArrayFixture.xlsx	Spill Operator	Z100	cell	A-base	reads=9	bytes=6205	Err(Invalid("worksheet mergeCells appears before sheetData"))
test-data/libreoffice-core/sc/qa/unit/data/functions/dynamic_array/xlsx/DynamicArrayFixture.xlsx	Spill Operator	Z100	cell	B-fix	reads=12	bytes=12206	Err(Invalid("worksheet formula expression is empty"))
test-data/libreoffice-core/sc/qa/unit/data/functions/dynamic_array/xlsx/DynamicArrayFixture.xlsx	Spill Operator	Z100	cell	C-fix+gate	reads=12	bytes=12206	Err(Invalid("worksheet formula expression is empty"))
test-data/libreoffice-core/sc/qa/unit/data/xlsx/LambdaAndRelatedFunctions.xlsx	Overview	A1	cell	A-base	reads=7	bytes=1183	Err(Invalid("worksheet mergeCells appears before sheetData"))
test-data/libreoffice-core/sc/qa/unit/data/xlsx/LambdaAndRelatedFunctions.xlsx	Overview	A1	cell	B-fix	reads=16	bytes=4305	Ok(Stored(Value(Text("LAMBDA and related Functions"))))
test-data/libreoffice-core/sc/qa/unit/data/xlsx/LambdaAndRelatedFunctions.xlsx	Overview	A1	cell	C-fix+gate	reads=16	bytes=4305	Ok(Stored(Value(Text("LAMBDA and related Functions"))))
test-data/libreoffice-core/sc/qa/unit/data/xlsx/LambdaAndRelatedFunctions.xlsx	Overview	A1:E5	cells	A-base	reads=7	bytes=1183	Err(Invalid("worksheet mergeCells appears before sheetData"))
test-data/libreoffice-core/sc/qa/unit/data/xlsx/LambdaAndRelatedFunctions.xlsx	Overview	A1:E5	cells	B-fix	reads=16	bytes=4305	Ok([SourceCell { address: Cell { row: Row(0), column: Column(0) }, cell: Value(Text("LAMBDA and related Functions")) }, SourceCell { address: Cell { row: Row(0), column: Column(1) }, cell: Empty }, SourceCell { address: Cell { row: Row(0), column: Column(2) }, cell: Empty }, SourceCell { address: Cell { row: Row(0), column: Column(3) }, cell: Empty }, SourceCell { address: Cell { row: Row(0), column: Column(4) }, cell: Empty }, SourceCell { address: Cell { row: Row(2), column: Column(0) }, cell: Value(Text("RESULT")) }, SourceCell { address: Cell { row: Row(2), column: Column(1) }, cell: Formula(Formula { text: "AND(B6:B13)", kind: Scalar, cached: Some(Cache { value: Bool(true), origin: Stored, freshness: Unknown }) }) }, SourceCell { address: Cell { row: Row(4), column: Column(0) }, cell: Value(Text("Sheet")) }, SourceCell { address: Cell { row: Row(4), column: Column(1) }, cell: Value(Text("Result")) }, SourceCell { address: Cell { row: Row(4), column: Column(2) }, cell: Value(Text("Comment")) }])
test-data/libreoffice-core/sc/qa/unit/data/xlsx/LambdaAndRelatedFunctions.xlsx	Overview	A1:E5	cells	C-fix+gate	reads=16	bytes=4305	Ok([SourceCell { address: Cell { row: Row(0), column: Column(0) }, cell: Value(Text("LAMBDA and related Functions")) }, SourceCell { address: Cell { row: Row(0), column: Column(1) }, cell: Empty }, SourceCell { address: Cell { row: Row(0), column: Column(2) }, cell: Empty }, SourceCell { address: Cell { row: Row(0), column: Column(3) }, cell: Empty }, SourceCell { address: Cell { row: Row(0), column: Column(4) }, cell: Empty }, SourceCell { address: Cell { row: Row(2), column: Column(0) }, cell: Value(Text("RESULT")) }, SourceCell { address: Cell { row: Row(2), column: Column(1) }, cell: Formula(Formula { text: "AND(B6:B13)", kind: Scalar, cached: Some(Cache { value: Bool(true), origin: Stored, freshness: Unknown }) }) }, SourceCell { address: Cell { row: Row(4), column: Column(0) }, cell: Value(Text("Sheet")) }, SourceCell { address: Cell { row: Row(4), column: Column(1) }, cell: Value(Text("Result")) }, SourceCell { address: Cell { row: Row(4), column: Column(2) }, cell: Value(Text("Comment")) }])
test-data/libreoffice-core/sc/qa/unit/data/xlsx/LambdaAndRelatedFunctions.xlsx	Overview	A2	cell	A-base	reads=7	bytes=1183	Err(Invalid("worksheet mergeCells appears before sheetData"))
test-data/libreoffice-core/sc/qa/unit/data/xlsx/LambdaAndRelatedFunctions.xlsx	Overview	A2	cell	B-fix	reads=16	bytes=4305	Ok(Missing)
test-data/libreoffice-core/sc/qa/unit/data/xlsx/LambdaAndRelatedFunctions.xlsx	Overview	A2	cell	C-fix+gate	reads=16	bytes=4305	Ok(Missing)
test-data/libreoffice-core/sc/qa/unit/data/xlsx/LambdaAndRelatedFunctions.xlsx	Overview	AA1	cell	A-base	reads=7	bytes=1183	Err(Invalid("worksheet mergeCells appears before sheetData"))
test-data/libreoffice-core/sc/qa/unit/data/xlsx/LambdaAndRelatedFunctions.xlsx	Overview	AA1	cell	B-fix	reads=16	bytes=4305	Ok(Missing)
test-data/libreoffice-core/sc/qa/unit/data/xlsx/LambdaAndRelatedFunctions.xlsx	Overview	AA1	cell	C-fix+gate	reads=16	bytes=4305	Ok(Missing)
test-data/libreoffice-core/sc/qa/unit/data/xlsx/LambdaAndRelatedFunctions.xlsx	Overview	B1	cell	A-base	reads=7	bytes=1183	Err(Invalid("worksheet mergeCells appears before sheetData"))
test-data/libreoffice-core/sc/qa/unit/data/xlsx/LambdaAndRelatedFunctions.xlsx	Overview	B1	cell	B-fix	reads=16	bytes=4305	Ok(Covered(Rect { start: Cell { row: Row(0), column: Column(0) }, end_row: 1, end_column: 7 }))
test-data/libreoffice-core/sc/qa/unit/data/xlsx/LambdaAndRelatedFunctions.xlsx	Overview	B1	cell	C-fix+gate	reads=16	bytes=4305	Ok(Covered(Rect { start: Cell { row: Row(0), column: Column(0) }, end_row: 1, end_column: 7 }))
test-data/libreoffice-core/sc/qa/unit/data/xlsx/LambdaAndRelatedFunctions.xlsx	Overview	B1:B50	cells	A-base	reads=7	bytes=1183	Err(Invalid("worksheet mergeCells appears before sheetData"))
test-data/libreoffice-core/sc/qa/unit/data/xlsx/LambdaAndRelatedFunctions.xlsx	Overview	B1:B50	cells	B-fix	reads=16	bytes=4305	Ok([SourceCell { address: Cell { row: Row(0), column: Column(1) }, cell: Empty }, SourceCell { address: Cell { row: Row(2), column: Column(1) }, cell: Formula(Formula { text: "AND(B6:B13)", kind: Scalar, cached: Some(Cache { value: Bool(true), origin: Stored, freshness: Unknown }) }) }, SourceCell { address: Cell { row: Row(4), column: Column(1) }, cell: Value(Text("Result")) }, SourceCell { address: Cell { row: Row(5), column: Column(1) }, cell: Formula(Formula { text: "AND(Function_Lambda!C2:C107)", kind: Scalar, cached: Some(Cache { value: Bool(true), origin: Stored, freshness: Unknown }) }) }, SourceCell { address: Cell { row: Row(6), column: Column(1) }, cell: Formula(Formula { text: "AND(Function_IsOmitted!C2:C100)", kind: Scalar, cached: Some(Cache { value: Bool(true), origin: Stored, freshness: Unknown }) }) }, SourceCell { address: Cell { row: Row(7), column: Column(1) }, cell: Formula(Formula { text: "AND(Function_ByCol!C2:C100)", kind: Scalar, cached: Some(Cache { value: Bool(true), origin: Stored, freshness: Unknown }) }) }, SourceCell { address: Cell { row: Row(8), column: Column(1) }, cell: Formula(Formula { text: "AND(Function_ByRow!C2:C100)", kind: Scalar, cached: Some(Cache { value: Bool(true), origin: Stored, freshness: Unknown }) }) }, SourceCell { address: Cell { row: Row(9), column: Column(1) }, cell: Formula(Formula { text: "AND(Function_MakeArray!C2:C9)", kind: Scalar, cached: Some(Cache { value: Bool(true), origin: Stored, freshness: Unknown }) }) }, SourceCell { address: Cell { row: Row(10), column: Column(1) }, cell: Formula(Formula { text: "AND(Function_Map!C2:C100)", kind: Scalar, cached: Some(Cache { value: Bool(true), origin: Stored, freshness: Unknown }) }) }, SourceCell { address: Cell { row: Row(11), column: Column(1) }, cell: Formula(Formula { text: "AND(Function_Reduce!C2:C102)", kind: Scalar, cached: Some(Cache { value: Bool(true), origin: Stored, freshness: Unknown }) }) }, SourceCell { address: Cell { row: Row(12), column: Column(1) }, cell: Formula(Formula { text: "AND(Function_Scan!C2:C100)", kind: Scalar, cached: Some(Cache { value: Bool(true), origin: Stored, freshness: Unknown }) }) }])
test-data/libreoffice-core/sc/qa/unit/data/xlsx/LambdaAndRelatedFunctions.xlsx	Overview	B1:B50	cells	C-fix+gate	reads=16	bytes=4305	Ok([SourceCell { address: Cell { row: Row(0), column: Column(1) }, cell: Empty }, SourceCell { address: Cell { row: Row(2), column: Column(1) }, cell: Formula(Formula { text: "AND(B6:B13)", kind: Scalar, cached: Some(Cache { value: Bool(true), origin: Stored, freshness: Unknown }) }) }, SourceCell { address: Cell { row: Row(4), column: Column(1) }, cell: Value(Text("Result")) }, SourceCell { address: Cell { row: Row(5), column: Column(1) }, cell: Formula(Formula { text: "AND(Function_Lambda!C2:C107)", kind: Scalar, cached: Some(Cache { value: Bool(true), origin: Stored, freshness: Unknown }) }) }, SourceCell { address: Cell { row: Row(6), column: Column(1) }, cell: Formula(Formula { text: "AND(Function_IsOmitted!C2:C100)", kind: Scalar, cached: Some(Cache { value: Bool(true), origin: Stored, freshness: Unknown }) }) }, SourceCell { address: Cell { row: Row(7), column: Column(1) }, cell: Formula(Formula { text: "AND(Function_ByCol!C2:C100)", kind: Scalar, cached: Some(Cache { value: Bool(true), origin: Stored, freshness: Unknown }) }) }, SourceCell { address: Cell { row: Row(8), column: Column(1) }, cell: Formula(Formula { text: "AND(Function_ByRow!C2:C100)", kind: Scalar, cached: Some(Cache { value: Bool(true), origin: Stored, freshness: Unknown }) }) }, SourceCell { address: Cell { row: Row(9), column: Column(1) }, cell: Formula(Formula { text: "AND(Function_MakeArray!C2:C9)", kind: Scalar, cached: Some(Cache { value: Bool(true), origin: Stored, freshness: Unknown }) }) }, SourceCell { address: Cell { row: Row(10), column: Column(1) }, cell: Formula(Formula { text: "AND(Function_Map!C2:C100)", kind: Scalar, cached: Some(Cache { value: Bool(true), origin: Stored, freshness: Unknown }) }) }, SourceCell { address: Cell { row: Row(11), column: Column(1) }, cell: Formula(Formula { text: "AND(Function_Reduce!C2:C102)", kind: Scalar, cached: Some(Cache { value: Bool(true), origin: Stored, freshness: Unknown }) }) }, SourceCell { address: Cell { row: Row(12), column: Column(1) }, cell: Formula(Formula { text: "AND(Function_Scan!C2:C100)", kind: Scalar, cached: Some(Cache { value: Bool(true), origin: Stored, freshness: Unknown }) }) }])
test-data/libreoffice-core/sc/qa/unit/data/xlsx/LambdaAndRelatedFunctions.xlsx	Overview	B2	cell	A-base	reads=7	bytes=1183	Err(Invalid("worksheet mergeCells appears before sheetData"))
test-data/libreoffice-core/sc/qa/unit/data/xlsx/LambdaAndRelatedFunctions.xlsx	Overview	B2	cell	B-fix	reads=16	bytes=4305	Ok(Missing)
test-data/libreoffice-core/sc/qa/unit/data/xlsx/LambdaAndRelatedFunctions.xlsx	Overview	B2	cell	C-fix+gate	reads=16	bytes=4305	Ok(Missing)
test-data/libreoffice-core/sc/qa/unit/data/xlsx/LambdaAndRelatedFunctions.xlsx	Overview	BA50	cell	A-base	reads=7	bytes=1183	Err(Invalid("worksheet mergeCells appears before sheetData"))
test-data/libreoffice-core/sc/qa/unit/data/xlsx/LambdaAndRelatedFunctions.xlsx	Overview	BA50	cell	B-fix	reads=16	bytes=4305	Ok(Missing)
test-data/libreoffice-core/sc/qa/unit/data/xlsx/LambdaAndRelatedFunctions.xlsx	Overview	BA50	cell	C-fix+gate	reads=16	bytes=4305	Ok(Missing)
test-data/libreoffice-core/sc/qa/unit/data/xlsx/LambdaAndRelatedFunctions.xlsx	Overview	C3	cell	A-base	reads=7	bytes=1183	Err(Invalid("worksheet mergeCells appears before sheetData"))
test-data/libreoffice-core/sc/qa/unit/data/xlsx/LambdaAndRelatedFunctions.xlsx	Overview	C3	cell	B-fix	reads=16	bytes=4305	Ok(Missing)
test-data/libreoffice-core/sc/qa/unit/data/xlsx/LambdaAndRelatedFunctions.xlsx	Overview	C3	cell	C-fix+gate	reads=16	bytes=4305	Ok(Missing)
test-data/libreoffice-core/sc/qa/unit/data/xlsx/LambdaAndRelatedFunctions.xlsx	Overview	D4	cell	A-base	reads=7	bytes=1183	Err(Invalid("worksheet mergeCells appears before sheetData"))
test-data/libreoffice-core/sc/qa/unit/data/xlsx/LambdaAndRelatedFunctions.xlsx	Overview	D4	cell	B-fix	reads=16	bytes=4305	Ok(Missing)
test-data/libreoffice-core/sc/qa/unit/data/xlsx/LambdaAndRelatedFunctions.xlsx	Overview	D4	cell	C-fix+gate	reads=16	bytes=4305	Ok(Missing)
test-data/libreoffice-core/sc/qa/unit/data/xlsx/LambdaAndRelatedFunctions.xlsx	Overview	E5	cell	A-base	reads=7	bytes=1183	Err(Invalid("worksheet mergeCells appears before sheetData"))
test-data/libreoffice-core/sc/qa/unit/data/xlsx/LambdaAndRelatedFunctions.xlsx	Overview	E5	cell	B-fix	reads=16	bytes=4305	Ok(Missing)
test-data/libreoffice-core/sc/qa/unit/data/xlsx/LambdaAndRelatedFunctions.xlsx	Overview	E5	cell	C-fix+gate	reads=16	bytes=4305	Ok(Missing)
test-data/libreoffice-core/sc/qa/unit/data/xlsx/LambdaAndRelatedFunctions.xlsx	Overview	H680	cell	A-base	reads=7	bytes=1183	Err(Invalid("worksheet mergeCells appears before sheetData"))
test-data/libreoffice-core/sc/qa/unit/data/xlsx/LambdaAndRelatedFunctions.xlsx	Overview	H680	cell	B-fix	reads=16	bytes=4305	Ok(Missing)
test-data/libreoffice-core/sc/qa/unit/data/xlsx/LambdaAndRelatedFunctions.xlsx	Overview	H680	cell	C-fix+gate	reads=16	bytes=4305	Ok(Missing)
test-data/libreoffice-core/sc/qa/unit/data/xlsx/LambdaAndRelatedFunctions.xlsx	Overview	M29	cell	A-base	reads=7	bytes=1183	Err(Invalid("worksheet mergeCells appears before sheetData"))
test-data/libreoffice-core/sc/qa/unit/data/xlsx/LambdaAndRelatedFunctions.xlsx	Overview	M29	cell	B-fix	reads=16	bytes=4305	Ok(Missing)
test-data/libreoffice-core/sc/qa/unit/data/xlsx/LambdaAndRelatedFunctions.xlsx	Overview	M29	cell	C-fix+gate	reads=16	bytes=4305	Ok(Missing)
test-data/libreoffice-core/sc/qa/unit/data/xlsx/LambdaAndRelatedFunctions.xlsx	Overview	Z100	cell	A-base	reads=7	bytes=1183	Err(Invalid("worksheet mergeCells appears before sheetData"))
test-data/libreoffice-core/sc/qa/unit/data/xlsx/LambdaAndRelatedFunctions.xlsx	Overview	Z100	cell	B-fix	reads=16	bytes=4305	Ok(Missing)
test-data/libreoffice-core/sc/qa/unit/data/xlsx/LambdaAndRelatedFunctions.xlsx	Overview	Z100	cell	C-fix+gate	reads=16	bytes=4305	Ok(Missing)
test-data/libreoffice-core/sc/qa/unit/data/xlsx/autofilterShowButton.xlsx	Sheet1	A1	cell	A-base	reads=10	bytes=873	Err(Invalid("worksheet mergeCells appears before sheetData"))
test-data/libreoffice-core/sc/qa/unit/data/xlsx/autofilterShowButton.xlsx	Sheet1	A1	cell	B-fix	reads=19	bytes=2476	Ok(Stored(Value(Text("a"))))
test-data/libreoffice-core/sc/qa/unit/data/xlsx/autofilterShowButton.xlsx	Sheet1	A1	cell	C-fix+gate	reads=19	bytes=2476	Ok(Stored(Value(Text("a"))))
test-data/libreoffice-core/sc/qa/unit/data/xlsx/autofilterShowButton.xlsx	Sheet1	A1:E5	cells	A-base	reads=10	bytes=873	Err(Invalid("worksheet mergeCells appears before sheetData"))
test-data/libreoffice-core/sc/qa/unit/data/xlsx/autofilterShowButton.xlsx	Sheet1	A1:E5	cells	B-fix	reads=19	bytes=2476	Ok([SourceCell { address: Cell { row: Row(0), column: Column(0) }, cell: Value(Text("a")) }, SourceCell { address: Cell { row: Row(0), column: Column(1) }, cell: Value(Text("b")) }, SourceCell { address: Cell { row: Row(0), column: Column(2) }, cell: Value(Text("c")) }, SourceCell { address: Cell { row: Row(0), column: Column(3) }, cell: Value(Text("DDD")) }, SourceCell { address: Cell { row: Row(0), column: Column(4) }, cell: Empty }, SourceCell { address: Cell { row: Row(1), column: Column(0) }, cell: Value(Number(Number("1"))) }, SourceCell { address: Cell { row: Row(1), column: Column(1) }, cell: Value(Text("def")) }, SourceCell { address: Cell { row: Row(1), column: Column(2) }, cell: Value(Text("example")) }])
test-data/libreoffice-core/sc/qa/unit/data/xlsx/autofilterShowButton.xlsx	Sheet1	A1:E5	cells	C-fix+gate	reads=19	bytes=2476	Ok([SourceCell { address: Cell { row: Row(0), column: Column(0) }, cell: Value(Text("a")) }, SourceCell { address: Cell { row: Row(0), column: Column(1) }, cell: Value(Text("b")) }, SourceCell { address: Cell { row: Row(0), column: Column(2) }, cell: Value(Text("c")) }, SourceCell { address: Cell { row: Row(0), column: Column(3) }, cell: Value(Text("DDD")) }, SourceCell { address: Cell { row: Row(0), column: Column(4) }, cell: Empty }, SourceCell { address: Cell { row: Row(1), column: Column(0) }, cell: Value(Number(Number("1"))) }, SourceCell { address: Cell { row: Row(1), column: Column(1) }, cell: Value(Text("def")) }, SourceCell { address: Cell { row: Row(1), column: Column(2) }, cell: Value(Text("example")) }])
test-data/libreoffice-core/sc/qa/unit/data/xlsx/autofilterShowButton.xlsx	Sheet1	A2	cell	A-base	reads=10	bytes=873	Err(Invalid("worksheet mergeCells appears before sheetData"))
test-data/libreoffice-core/sc/qa/unit/data/xlsx/autofilterShowButton.xlsx	Sheet1	A2	cell	B-fix	reads=19	bytes=2476	Ok(Stored(Value(Number(Number("1")))))
test-data/libreoffice-core/sc/qa/unit/data/xlsx/autofilterShowButton.xlsx	Sheet1	A2	cell	C-fix+gate	reads=19	bytes=2476	Ok(Stored(Value(Number(Number("1")))))
test-data/libreoffice-core/sc/qa/unit/data/xlsx/autofilterShowButton.xlsx	Sheet1	AA1	cell	A-base	reads=10	bytes=873	Err(Invalid("worksheet mergeCells appears before sheetData"))
test-data/libreoffice-core/sc/qa/unit/data/xlsx/autofilterShowButton.xlsx	Sheet1	AA1	cell	B-fix	reads=19	bytes=2476	Ok(Missing)
test-data/libreoffice-core/sc/qa/unit/data/xlsx/autofilterShowButton.xlsx	Sheet1	AA1	cell	C-fix+gate	reads=19	bytes=2476	Ok(Missing)
test-data/libreoffice-core/sc/qa/unit/data/xlsx/autofilterShowButton.xlsx	Sheet1	B1	cell	A-base	reads=10	bytes=873	Err(Invalid("worksheet mergeCells appears before sheetData"))
test-data/libreoffice-core/sc/qa/unit/data/xlsx/autofilterShowButton.xlsx	Sheet1	B1	cell	B-fix	reads=19	bytes=2476	Ok(Stored(Value(Text("b"))))
test-data/libreoffice-core/sc/qa/unit/data/xlsx/autofilterShowButton.xlsx	Sheet1	B1	cell	C-fix+gate	reads=19	bytes=2476	Ok(Stored(Value(Text("b"))))
test-data/libreoffice-core/sc/qa/unit/data/xlsx/autofilterShowButton.xlsx	Sheet1	B1:B50	cells	A-base	reads=10	bytes=873	Err(Invalid("worksheet mergeCells appears before sheetData"))
test-data/libreoffice-core/sc/qa/unit/data/xlsx/autofilterShowButton.xlsx	Sheet1	B1:B50	cells	B-fix	reads=19	bytes=2476	Ok([SourceCell { address: Cell { row: Row(0), column: Column(1) }, cell: Value(Text("b")) }, SourceCell { address: Cell { row: Row(1), column: Column(1) }, cell: Value(Text("def")) }])
test-data/libreoffice-core/sc/qa/unit/data/xlsx/autofilterShowButton.xlsx	Sheet1	B1:B50	cells	C-fix+gate	reads=19	bytes=2476	Ok([SourceCell { address: Cell { row: Row(0), column: Column(1) }, cell: Value(Text("b")) }, SourceCell { address: Cell { row: Row(1), column: Column(1) }, cell: Value(Text("def")) }])
